movie_id,title,budget,original_language,overview,popularity,revenue,runtime,release_status,vote_average,vote_count,genre_id,genre_name,production_company_id,production_company_name,rn,release_year,profit,success
13187,A Charlie Brown Christmas,0,en,"When Charlie Brown complains about the overwhelming materialism that he sees amongst everyone during the Christmas season, Lucy suggests that he become director of the school Christmas pageant. Charlie Brown accepts, but is a frustrating struggle. When an attempt to restore the proper spirit with a forlorn little fir Christmas tree fails, he needs Linus' help to learn the meaning of Christmas.",8.701183,0.0,25.0,Released,7.5,153,16,Animation,5173,Warner Bros. Home Video,1,1965,0.0,0
17979,A Christmas Carol,200000000,en,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",39.744242,325233863.0,96.0,Released,6.6,1095,16,Animation,5888,Walt Disney,1,2009,125233863.0,0
850,A Christmas Story,0,en,"The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",15.128316,19294144.0,94.0,Released,7.4,344,35,Comedy,8411,Metro-Goldwyn-Mayer (MGM),1,1983,19294144.0,1
11247,A Cinderella Story,19000000,en,"Sam Montgomery is a tomboyish, unpopular girl at school. She has been text messaging a somebody named Nomad for a few months and he asks her to meet him at the Halloween dance at 11:00 in the middle of the dance floor. The only problem is, she must get back to the diner, ran by her wicked Stepmom Fiona by 12 sharp because she is not supposed to be there. Before Nomad can found out who she is, she must leave with her best friend, Carter driving her back to the diner. After that night, everything in Sam's life goes wacko!",25.28132,70067909.0,95.0,Released,6.1,713,35,Comedy,5367,Gaylord Films,1,2004,51067909.0,1
9422,A Civil Action,70000000,en,"""Jan Schlickmann is a cynical lawyer who goes out to """"get rid of"""" a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything - including his career and his clients' goals, in order to continue the case against all odds.""",10.147321,56702901.0,115.0,Released,6.1,109,18,Drama,4,Paramount Pictures,1,1998,-13297099.0,0
8435,A Cock and Bull Story,0,en,"""Steve Coogan, an arrogant actor with low self-esteem and a complicated love life, is playing the eponymous role in an adaptation of """"The Life and Opinions of Tristram Shandy, Gentleman"""" being filmed at a stately home. He constantly spars with actor Rob Brydon, who is playing Uncle Toby and believes his role to be of equal importance to Coogan's.""",3.500741,0.0,94.0,Released,6.2,43,18,Drama,163,Revolution Films,1,2005,0.0,0
48231,A Dangerous Method,15000000,en,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. JungÆs weapon is the method of his master, the renowned Sigmund Freud. Both men fall under SabinaÆs spell.",27.133277,27462041.0,99.0,Released,6.2,571,18,Drama,470,Recorded Pictures Company,1,2011,12462041.0,0
18632,A Dog's Breakfast,120000,en,"If you've never been good at anything in your life, why would murder be any different? Patrick (David Hewlett) has always had a somewhat combative relationship with his little sister Marilyn (Kate Hewlett), but when she brings home her new sci-fi soap star fiancT Ryan (Paul McGillion), it's all out war. When Patrick fails to drive a wedge between the happy couple, he reaches for sharper instruments.",2.213889,0.0,88.0,Released,5.9,24,35,Comedy,61307,Kibble Productions,1,2007,-120000.0,0
22649,A Farewell to Arms,4,en,"British nurse Catherine Barkley (Helen Hayes) and American Lieutenant Frederic Henry (Gary Cooper) fall in love during the First World War in Italy. Eventually separated by Frederic's transfer, tremendous challenges and difficult decisions face each, as the war rages on. Academy Awards winner for Best Cinematography and for Best Sound, Recording. Nominated for Best Picture and for Best Art Direction.",1.199451,25.0,89.0,Released,6.2,28,18,Drama,4,Paramount Pictures,1,1932,21.0,1
881,A Few Good Men,40000000,en,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",40.379966,243240178.0,138.0,Released,7.1,877,18,Drama,903,David Brown Productions,1,1992,203240178.0,1
391,A Fistful of Dollars,200000,it,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.",38.771062,14500000.0,99.0,Released,7.6,883,37,Western,60,United Artists,1,1964,14300000.0,1
17768,A Funny Thing Happened on the Way to the Forum,0,en,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,8.902102,0.0,99.0,Released,6.1,24,35,Comedy,60,United Artists,1,1966,0.0,0
47964,A Good Day to Die Hard,92000000,en,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",65.402595,304654182.0,98.0,Released,5.2,3493,28,Action,290,Ingenious Media,1,2013,212654182.0,1
9726,A Good Year,35000000,en,"Failed London banker Max Skinner inherits his uncle's vineyard in Provence, where he spent many childhood holidays. Upon his arrival, he meets a woman from California who tells Max she is his long-lost cousin and that the property is hers.",16.782471,42064105.0,118.0,Released,6.5,357,18,Drama,711,Fox 2000 Pictures,1,2006,7064105.0,0
43306,A Guy Named Joe,2627000,en,"Pete Sandidge (Tracy), a daredevil bomber pilot, dies when he crashes his plane into a German aircraft carrier, leaving his devoted girlfriend, Dorinda (Irene Dunne), who is also a pilot, heartbroken. In heaven, Pete receives a new assignment: he is to become the guardian angel for Ted Randall (Van Johnson), a young Army flyer. Invisibly, Pete guides Ted through flight school and into combat, but the ectoplasmic mentor's tolerance is tested when Ted falls for Dorinda. Ultimately, however, Pete not only comes to terms with their relationship but also acts as Dorinda's copilot when she undertakes a dangerous bombing raid, so that Ted won't have to. Remade by Steven Speilberg in 1989 as ALWAYS",0.531444,5363000.0,120.0,Released,6.0,8,18,Drama,8411,Metro-Goldwyn-Mayer (MGM),1,1944,2736000.0,1
9582,A Guy Thing,20000000,en,"Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancTe, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",5.596835,17432163.0,101.0,Released,5.3,83,35,Comedy,8411,Metro-Goldwyn-Mayer (MGM),1,2003,-2567837.0,0
704,A Hard Day's Night,560000,en,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.",10.730056,12299668.0,88.0,Released,7.3,168,35,Comedy,413,Proscenium Films,1,1964,11739668.0,1
139038,A Haunted House,2500000,en,"""A spoof of all the """"found-footage/documentary style"""" films released in recent years.""",18.661541,60141683.0,86.0,Released,5.4,516,27,Horror,1205,Endgame Entertainment,1,2013,57641683.0,1
184345,A Haunted House 2,0,en,"Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",18.428909,0.0,87.0,Released,5.4,346,27,Horror,7625,Automatik Entertainment,1,2014,0.0,0
59,A History of Violence,32000000,en,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,34.628738,60740827.0,96.0,Released,6.9,832,18,Drama,12,New Line Cinema,1,2005,28740827.0,0
18923,A Home at the End of the World,6500000,en,"Three friends form a bond over the year, Johnathan is gay, Clare is straight and Bobby is neither, instead he loves the people he loves. As their lives go on there is tension and tears which culminate in a strong yet fragile friendship between the three.",5.483531,1548955.0,96.0,Released,6.8,45,18,Drama,1422,Killer Films,1,2004,-4951045.0,0
9476,A Knight's Tale,65000000,en,"""William Thatcher, a peasant, is sent to apprentice with a Knight named Hector as a young boy. Urged by his father to """"change his Stars"""", he assumes Sir Hector's place in a tournament when Hector dies in the middle of it. He wins. With the other apprentices, he trains and assumes the title of Sir Ulrich von Lichtenstein.""",36.670399,117487473.0,132.0,Released,6.6,907,12,Adventure,441,Columbia Pictures Corporation,1,2001,52487473.0,0
251471,A LEGO Brickumentary,650000,en,A look at the global culture and appeal of the LEGO building-block toys.,1.631274,0.0,93.0,Released,6.4,55,99,Documentary,19542,Global Emerging Markets (GEM),1,2015,-650000.0,0
11287,A League of Their Own,40000000,en,"Small-town sisters Dottie and Kit join an all-female baseball league formed after World War II brings pro baseball to a standstill. When their team hits the road with its drunken coach, the siblings find troubles and triumphs on and off the field.",21.661028,107458785.0,128.0,Released,6.7,354,35,Comedy,441,Columbia Pictures Corporation,1,1992,67458785.0,1
